ID_Cliente,Nome_Cliente,id_estado,sigla,estado,regiao,ID_Venda,Data,SKU_Produto,Categoria,Nome_Produto,Quantidade,Preco,valor_venda,Canal
365,Juan Porto,12,MS,Mato Grosso do Sul,Centro-Oeste,757,2023-07-24,SKU-50582,Eletrônicos,Laptop,9,4526.6,40739.4,Online
366,Vinicius Carvalho,14,PA,Pará,Norte,623,2023-04-29,SKU-50582,Eletrônicos,Laptop,8,4526.6,36212.8,Online
368,Leandro das Neves,12,MS,Mato Grosso do Sul,Centro-Oeste,797,2023-10-15,SKU-11521,Brinquedos,Boneca,5,142.37,711.85,Loja Física
369,Larissa Campos,3,AP,Amapá,Norte,444,2023-12-18,SKU-30676,Brinquedos,Urso de Pelúcia,2,93.4,186.8,Online
369,Larissa Campos,3,AP,Amapá,Norte,924,2023-10-15,SKU-47220,Roupas,Tênis Esportivo,5,164.48,822.4,Online
370,Bernardo Silveira,26,SE,Sergipe,Nordeste,659,2023-09-13,SKU-30274,Brinquedos,Kit de Desenho,4,148.7,594.8,Online
370,Bernardo Silveira,26,SE,Sergipe,Nordeste,743,2023-10-31,SKU-53822,Brinquedos,Quebra-cabeça,8,122.47,979.76,Online
370,Bernardo Silveira,26,SE,Sergipe,Nordeste,762,2023-05-05,SKU-68873,Casa,Cafeteira Elétrica,3,750.7,2252.1000000000004,Online
372,Stephany Ribeiro,18,PI,Piauí,Nordeste,935,2023-09-03,SKU-74214,Casa,Conjunto de Panelas,2,634.4,1268.8,Online
373,Fernando Barbosa,9,GO,Goiás,Centro-Oeste,310,2023-03-12,SKU-26460,Casa,Almofada Decorativa,9,73.62,662.58,Online
373,Fernando Barbosa,9,GO,Goiás,Centro-Oeste,385,2023-09-17,SKU-79560,Brinquedos,Patinete Infantil,6,131.58,789.48,Online
374,Enrico Almeida,27,TO,Tocantins,Norte,115,2023-11-25,SKU-28878,Roupas,Calça Jeans,2,123.17,246.34,Online
374,Enrico Almeida,27,TO,Tocantins,Norte,442,2023-05-20,SKU-74214,Casa,Conjunto de Panelas,8,634.4,5075.2,Online
374,Enrico Almeida,27,TO,Tocantins,Norte,791,2023-08-07,SKU-42823,Eletrônicos,TV LED,2,4350.2,8700.4,Online
374,Enrico Almeida,27,TO,Tocantins,Norte,846,2023-12-06,SKU-50055,Esporte,Luva de Boxe,5,98.09,490.45000000000005,Online
375,Thiago Cardoso,10,MA,Maranhão,Nordeste,671,2023-03-01,SKU-10344,Brinquedos,Brinquedo Educativo,5,79.47,397.35,Online
376,Dr. Luiz Fernando Ribeiro,6,CE,Ceará,Nordeste,243,2023-10-11,SKU-91071,Roupas,Sapatilhas Femininas,3,150.05,450.15000000000003,Loja Física
376,Dr. Luiz Fernando Ribeiro,6,CE,Ceará,Nordeste,380,2023-01-28,SKU-99850,Roupas,Vestido Feminino,7,354.77,2483.39,Loja Física
376,Dr. Luiz Fernando Ribeiro,6,CE,Ceará,Nordeste,509,2023-02-10,SKU-59736,Roupas,Blusa de Moletom,1,154.46,154.46,Loja Física
376,Dr. Luiz Fernando Ribeiro,6,CE,Ceará,Nordeste,742,2023-02-26,SKU-10889,Eletrônicos,Câmera Digital,8,5602.01,44816.08,Loja Física
376,Dr. Luiz Fernando Ribeiro,6,CE,Ceará,Nordeste,879,2023-01-01,SKU-50055,Esporte,Luva de Boxe,6,98.09,588.54,Loja Física
376,Dr. Luiz Fernando Ribeiro,6,CE,Ceará,Nordeste,994,2023-03-16,SKU-97371,Esporte,Patins,10,237.06,2370.6,Loja Física
377,Davi Lucca da Conceição,14,PA,Pará,Norte,227,2023-04-27,SKU-20895,Casa,Espelho de Parede,3,226.92,680.76,Online
379,Isis Barros,27,TO,Tocantins,Norte,30,2023-11-16,SKU-94109,Brinquedos,Kit de Cozinha Infantil,3,136.43,409.29,Online
379,Isis Barros,27,TO,Tocantins,Norte,584,2023-04-20,SKU-59806,Casa,Jogo de Lençol,9,498.24,4484.16,Online
379,Isis Barros,27,TO,Tocantins,Norte,728,2023-04-15,SKU-21352,Roupas,Saia Midi,6,123.24,739.4399999999999,Online
380,Gabriel Alves,6,CE,Ceará,Nordeste,14,2023-07-12,SKU-91071,Roupas,Sapatilhas Femininas,4,150.05,600.2,Online
380,Gabriel Alves,6,CE,Ceará,Nordeste,305,2023-07-12,SKU-97371,Esporte,Patins,3,237.06,711.1800000000001,Online
381,Theo Silva,19,RJ,Rio de Janeiro,Sudeste,631,2023-04-13,SKU-21352,Roupas,Saia Midi,2,123.24,246.48,Online
381,Theo Silva,19,RJ,Rio de Janeiro,Sudeste,688,2023-05-06,SKU-19189,Brinquedos,Blocos de Montar,2,167.64,335.28,Online
381,Theo Silva,19,RJ,Rio de Janeiro,Sudeste,808,2023-08-17,SKU-74214,Casa,Conjunto de Panelas,3,634.4,1903.1999999999998,Online
382,Erick Rocha,18,PI,Piauí,Nordeste,313,2023-11-06,SKU-36297,Roupas,Jaqueta de Couro,10,1959.53,19595.3,Online
382,Erick Rocha,18,PI,Piauí,Nordeste,620,2023-04-26,SKU-30676,Brinquedos,Urso de Pelúcia,2,93.4,186.8,Online
383,Sr. Vitor Araújo,6,CE,Ceará,Nordeste,52,2023-12-22,SKU-28878,Roupas,Calça Jeans,6,123.17,739.02,Loja Física
383,Sr. Vitor Araújo,6,CE,Ceará,Nordeste,84,2023-05-23,SKU-47207,Esporte,Bicicleta Mountain Bike,7,1671.59,11701.13,Loja Física
383,Sr. Vitor Araújo,6,CE,Ceará,Nordeste,388,2023-01-09,SKU-56364,Casa,Conjunto de Talheres,9,68.89,620.01,Loja Física
383,Sr. Vitor Araújo,6,CE,Ceará,Nordeste,497,2023-03-01,SKU-22668,Brinquedos,Carrinho de Controle Remoto,1,273.79,273.79,Loja Física
383,Sr. Vitor Araújo,6,CE,Ceará,Nordeste,558,2023-07-28,SKU-97371,Esporte,Patins,1,237.06,237.06,Loja Física
384,Stella das Neves,2,AL,Alagoas,Nordeste,928,2023-07-23,SKU-30676,Brinquedos,Urso de Pelúcia,5,93.4,467.0,Online
385,Rodrigo Castro,20,RN,Rio Grande do Norte,Nordeste,404,2023-12-31,SKU-97371,Esporte,Patins,6,237.06,1422.3600000000001,Online
385,Rodrigo Castro,20,RN,Rio Grande do Norte,Nordeste,490,2023-09-27,SKU-11521,Brinquedos,Boneca,2,142.37,284.74,Online
386,Vitória Campos,14,PA,Pará,Norte,241,2023-01-17,SKU-59736,Roupas,Blusa de Moletom,4,154.46,617.84,Online
387,Igor Sales,24,SC,Santa Catarina,Sul,335,2023-12-16,SKU-91071,Roupas,Sapatilhas Femininas,4,150.05,600.2,Online
390,Kevin Carvalho,11,MT,Mato Grosso,Centro-Oeste,105,2023-12-19,SKU-53822,Brinquedos,Quebra-cabeça,9,122.47,1102.23,Loja Física
390,Kevin Carvalho,11,MT,Mato Grosso,Centro-Oeste,127,2023-05-11,SKU-54960,Eletrônicos,Fone de Ouvido Bluetooth,5,128.9,644.5,Loja Física
391,Ana Vitória Melo,20,RN,Rio Grande do Norte,Nordeste,233,2023-05-26,SKU-37178,Eletrônicos,Carregador Portátil,5,53.67,268.35,Loja Física
392,Srta. Melissa Viana,17,PE,Pernambuco,Nordeste,206,2023-10-10,SKU-11521,Brinquedos,Boneca,3,142.37,427.11,Online
393,Nina Lima,5,BA,Bahia,Nordeste,58,2023-08-06,SKU-26147,Esporte,Skate,9,157.01,1413.09,Online
393,Nina Lima,5,BA,Bahia,Nordeste,485,2023-09-12,SKU-31191,Esporte,Esteira Elétrica,1,1862.8,1862.8,Online
393,Nina Lima,5,BA,Bahia,Nordeste,981,2023-03-03,SKU-97371,Esporte,Patins,3,237.06,711.1800000000001,Online
393,Nina Lima,5,BA,Bahia,Nordeste,990,2023-03-30,SKU-20895,Casa,Espelho de Parede,6,226.92,1361.52,Online
394,Pedro Castro,22,RO,Rondônia,Norte,312,2023-09-28,SKU-53822,Brinquedos,Quebra-cabeça,7,122.47,857.29,Loja Física
394,Pedro Castro,22,RO,Rondônia,Norte,344,2023-10-19,SKU-94109,Brinquedos,Kit de Cozinha Infantil,8,136.43,1091.44,Loja Física
394,Pedro Castro,22,RO,Rondônia,Norte,966,2023-03-17,SKU-35933,Esporte,Halteres de Academia,1,249.82,249.82,Loja Física
395,Marcela Campos,16,PR,Paraná,Sul,266,2023-10-16,SKU-36297,Roupas,Jaqueta de Couro,5,1959.53,9797.65,Loja Física
395,Marcela Campos,16,PR,Paraná,Sul,378,2023-08-23,SKU-68595,Roupas,Camiseta Masculina,9,47.57,428.13,Loja Física
395,Marcela Campos,16,PR,Paraná,Sul,784,2023-09-07,SKU-37873,Casa,Ventilador de Mesa,9,270.78,2437.0199999999995,Loja Física
396,Elisa Ramos,20,RN,Rio Grande do Norte,Nordeste,356,2023-07-20,SKU-91071,Roupas,Sapatilhas Femininas,7,150.05,1050.3500000000001,Online
396,Elisa Ramos,20,RN,Rio Grande do Norte,Nordeste,588,2023-11-10,SKU-26147,Esporte,Skate,8,157.01,1256.08,Online
397,Isadora Melo,22,RO,Rondônia,Norte,320,2023-06-08,SKU-54960,Eletrônicos,Fone de Ouvido Bluetooth,5,128.9,644.5,Online
398,Dra. Olivia Caldeira,21,RS,Rio Grande do Sul,Sul,210,2023-11-24,SKU-56364,Casa,Conjunto de Talheres,1,68.89,68.89,Online
398,Dra. Olivia Caldeira,21,RS,Rio Grande do Sul,Sul,255,2023-02-24,SKU-47207,Esporte,Bicicleta Mountain Bike,7,1671.59,11701.13,Online
398,Dra. Olivia Caldeira,21,RS,Rio Grande do Sul,Sul,435,2023-05-30,SKU-86759,Eletrônicos,Smartwatch,2,185.34,370.68,Online
399,Alana da Cunha,4,AM,Amazonas,Norte,124,2023-04-28,SKU-10344,Brinquedos,Brinquedo Educativo,4,79.47,317.88,Loja Física
399,Alana da Cunha,4,AM,Amazonas,Norte,376,2023-08-29,SKU-86759,Eletrônicos,Smartwatch,9,185.34,1668.06,Loja Física
399,Alana da Cunha,4,AM,Amazonas,Norte,794,2023-11-06,SKU-28878,Roupas,Calça Jeans,10,123.17,1231.7,Loja Física
399,Alana da Cunha,4,AM,Amazonas,Norte,900,2023-08-14,SKU-79560,Brinquedos,Patinete Infantil,4,131.58,526.32,Loja Física
400,Srta. Gabrielly Sales,12,MS,Mato Grosso do Sul,Centro-Oeste,200,2023-06-28,SKU-56364,Casa,Conjunto de Talheres,4,68.89,275.56,Loja Física
400,Srta. Gabrielly Sales,12,MS,Mato Grosso do Sul,Centro-Oeste,969,2023-12-01,SKU-72849,Casa,Cortina Blackout,7,234.54,1641.78,Loja Física
401,Heitor Monteiro,6,CE,Ceará,Nordeste,55,2023-02-17,SKU-77662,Esporte,Tapete de Yoga,8,80.11,640.88,Loja Física
401,Heitor Monteiro,6,CE,Ceará,Nordeste,116,2023-08-13,SKU-53822,Brinquedos,Quebra-cabeça,8,122.47,979.76,Loja Física
402,Kaique Pereira,21,RS,Rio Grande do Sul,Sul,303,2023-01-26,SKU-92162,Eletrônicos,Alto-falante Bluetooth,7,1198.31,8388.17,Loja Física
402,Kaique Pereira,21,RS,Rio Grande do Sul,Sul,597,2023-11-22,SKU-68595,Roupas,Camiseta Masculina,3,47.57,142.71,Loja Física
402,Kaique Pereira,21,RS,Rio Grande do Sul,Sul,913,2023-06-19,SKU-56364,Casa,Conjunto de Talheres,1,68.89,68.89,Loja Física
403,Luiz Gustavo Melo,20,RN,Rio Grande do Norte,Nordeste,370,2023-10-07,SKU-49210,Eletrônicos,Tablet,2,715.28,1430.56,Online
403,Luiz Gustavo Melo,20,RN,Rio Grande do Norte,Nordeste,870,2023-09-26,SKU-91071,Roupas,Sapatilhas Femininas,10,150.05,1500.5,Online
404,Enzo Moreira,8,ES,Espírito Santo,Sudeste,814,2023-01-12,SKU-92162,Eletrônicos,Alto-falante Bluetooth,4,1198.31,4793.24,Loja Física
405,Dra. Clara Rezende,4,AM,Amazonas,Norte,861,2023-05-07,SKU-54960,Eletrônicos,Fone de Ouvido Bluetooth,6,128.9,773.4000000000001,Online
406,João Guilherme Ramos,10,MA,Maranhão,Nordeste,123,2023-10-15,SKU-59806,Casa,Jogo de Lençol,9,498.24,4484.16,Online
406,João Guilherme Ramos,10,MA,Maranhão,Nordeste,288,2023-03-26,SKU-99850,Roupas,Vestido Feminino,9,354.77,3192.93,Online
407,Diego Pereira,26,SE,Sergipe,Nordeste,7,2023-08-15,SKU-35933,Esporte,Halteres de Academia,1,249.82,249.82,Online
408,Lara Dias,14,PA,Pará,Norte,691,2023-11-04,SKU-59736,Roupas,Blusa de Moletom,4,154.46,617.84,Online
408,Lara Dias,14,PA,Pará,Norte,705,2023-03-20,SKU-35933,Esporte,Halteres de Academia,8,249.82,1998.56,Online
409,Vitor Campos,22,RO,Rondônia,Norte,420,2023-04-08,SKU-53822,Brinquedos,Quebra-cabeça,7,122.47,857.29,Loja Física
409,Vitor Campos,22,RO,Rondônia,Norte,668,2023-12-23,SKU-72849,Casa,Cortina Blackout,6,234.54,1407.24,Loja Física
411,Nina Peixoto,8,ES,Espírito Santo,Sudeste,57,2023-12-15,SKU-26147,Esporte,Skate,9,157.01,1413.09,Online
412,Enzo Vieira,26,SE,Sergipe,Nordeste,193,2023-07-17,SKU-56131,Roupas,Shorts de Verão,9,112.14,1009.26,Online
412,Enzo Vieira,26,SE,Sergipe,Nordeste,285,2023-12-09,SKU-49210,Eletrônicos,Tablet,5,715.28,3576.3999999999996,Online
412,Enzo Vieira,26,SE,Sergipe,Nordeste,833,2023-04-09,SKU-22668,Brinquedos,Carrinho de Controle Remoto,2,273.79,547.58,Online
412,Enzo Vieira,26,SE,Sergipe,Nordeste,921,2023-07-03,SKU-92162,Eletrônicos,Alto-falante Bluetooth,9,1198.31,10784.789999999999,Online
413,Ana Beatriz Gonçalves,20,RN,Rio Grande do Norte,Nordeste,464,2023-07-13,SKU-50055,Esporte,Luva de Boxe,7,98.09,686.63,Online
413,Ana Beatriz Gonçalves,20,RN,Rio Grande do Norte,Nordeste,745,2023-05-11,SKU-30676,Brinquedos,Urso de Pelúcia,10,93.4,934.0,Online
415,Srta. Bruna Araújo,23,RR,Roraima,Norte,18,2023-10-24,SKU-19189,Brinquedos,Blocos de Montar,7,167.64,1173.48,Online
415,Srta. Bruna Araújo,23,RR,Roraima,Norte,80,2023-10-18,SKU-19189,Brinquedos,Blocos de Montar,8,167.64,1341.12,Online
415,Srta. Bruna Araújo,23,RR,Roraima,Norte,831,2023-06-30,SKU-37178,Eletrônicos,Carregador Portátil,2,53.67,107.34,Online
415,Srta. Bruna Araújo,23,RR,Roraima,Norte,887,2023-06-06,SKU-20895,Casa,Espelho de Parede,3,226.92,680.76,Online
416,André da Conceição,26,SE,Sergipe,Nordeste,71,2023-09-07,SKU-20568,Eletrônicos,Roteador Wi-Fi,1,491.41,491.41,Loja Física
416,André da Conceição,26,SE,Sergipe,Nordeste,164,2023-03-16,SKU-91071,Roupas,Sapatilhas Femininas,5,150.05,750.25,Loja Física
416,André da Conceição,26,SE,Sergipe,Nordeste,331,2023-10-30,SKU-50582,Eletrônicos,Laptop,7,4526.6,31686.200000000004,Loja Física
416,André da Conceição,26,SE,Sergipe,Nordeste,408,2023-08-29,SKU-72849,Casa,Cortina Blackout,7,234.54,1641.78,Loja Física
416,André da Conceição,26,SE,Sergipe,Nordeste,453,2023-02-13,SKU-99850,Roupas,Vestido Feminino,10,354.77,3547.7,Loja Física
416,André da Conceição,26,SE,Sergipe,Nordeste,854,2023-02-16,SKU-59806,Casa,Jogo de Lençol,7,498.24,3487.6800000000003,Loja Física
416,André da Conceição,26,SE,Sergipe,Nordeste,920,2023-03-10,SKU-73390,Casa,Luminária de Mesa,2,35.83,71.66,Loja Física
417,Ana Luiza Ribeiro,3,AP,Amapá,Norte,574,2023-02-13,SKU-19189,Brinquedos,Blocos de Montar,10,167.64,1676.3999999999999,Loja Física
417,Ana Luiza Ribeiro,3,AP,Amapá,Norte,983,2023-05-25,SKU-53822,Brinquedos,Quebra-cabeça,4,122.47,489.88,Loja Física
418,João Guilherme Almeida,19,RJ,Rio de Janeiro,Sudeste,156,2023-01-08,SKU-73390,Casa,Luminária de Mesa,8,35.83,286.64,Loja Física
418,João Guilherme Almeida,19,RJ,Rio de Janeiro,Sudeste,644,2023-03-11,SKU-56131,Roupas,Shorts de Verão,7,112.14,784.98,Loja Física
418,João Guilherme Almeida,19,RJ,Rio de Janeiro,Sudeste,779,2023-01-24,SKU-37873,Casa,Ventilador de Mesa,8,270.78,2166.24,Loja Física
418,João Guilherme Almeida,19,RJ,Rio de Janeiro,Sudeste,801,2023-12-18,SKU-19290,Esporte,Bola de Futebol,3,184.44,553.3199999999999,Loja Física
418,João Guilherme Almeida,19,RJ,Rio de Janeiro,Sudeste,904,2023-12-16,SKU-92162,Eletrônicos,Alto-falante Bluetooth,9,1198.31,10784.789999999999,Loja Física
419,Emilly da Cruz,9,GO,Goiás,Centro-Oeste,314,2023-01-07,SKU-31191,Esporte,Esteira Elétrica,2,1862.8,3725.6,Online
419,Emilly da Cruz,9,GO,Goiás,Centro-Oeste,521,2023-01-18,SKU-20568,Eletrônicos,Roteador Wi-Fi,3,491.41,1474.23,Online
419,Emilly da Cruz,9,GO,Goiás,Centro-Oeste,599,2023-07-19,SKU-25929,Esporte,Mochila de Hidratação,10,295.55,2955.5,Online
419,Emilly da Cruz,9,GO,Goiás,Centro-Oeste,613,2023-01-25,SKU-25929,Esporte,Mochila de Hidratação,9,295.55,2659.9500000000003,Online
419,Emilly da Cruz,9,GO,Goiás,Centro-Oeste,697,2023-07-14,SKU-73390,Casa,Luminária de Mesa,6,35.83,214.98,Online
419,Emilly da Cruz,9,GO,Goiás,Centro-Oeste,992,2023-07-30,SKU-73390,Casa,Luminária de Mesa,4,35.83,143.32,Online
420,Pedro Duarte,4,AM,Amazonas,Norte,432,2023-02-01,SKU-21352,Roupas,Saia Midi,10,123.24,1232.3999999999999,Online
421,Ana Julia Cardoso,21,RS,Rio Grande do Sul,Sul,451,2023-10-07,SKU-20568,Eletrônicos,Roteador Wi-Fi,3,491.41,1474.23,Loja Física
421,Ana Julia Cardoso,21,RS,Rio Grande do Sul,Sul,753,2023-10-22,SKU-30274,Brinquedos,Kit de Desenho,9,148.7,1338.3,Loja Física
421,Ana Julia Cardoso,21,RS,Rio Grande do Sul,Sul,761,2023-06-15,SKU-42823,Eletrônicos,TV LED,5,4350.2,21751.0,Loja Física
421,Ana Julia Cardoso,21,RS,Rio Grande do Sul,Sul,977,2023-06-14,SKU-91071,Roupas,Sapatilhas Femininas,1,150.05,150.05,Loja Física
422,Ana Júlia Mendes,10,MA,Maranhão,Nordeste,281,2023-05-04,SKU-20895,Casa,Espelho de Parede,7,226.92,1588.4399999999998,Loja Física
422,Ana Júlia Mendes,10,MA,Maranhão,Nordeste,427,2023-06-14,SKU-30274,Brinquedos,Kit de Desenho,8,148.7,1189.6,Loja Física
422,Ana Júlia Mendes,10,MA,Maranhão,Nordeste,496,2023-11-16,SKU-37178,Eletrônicos,Carregador Portátil,9,53.67,483.03000000000003,Loja Física
422,Ana Júlia Mendes,10,MA,Maranhão,Nordeste,800,2023-06-16,SKU-19290,Esporte,Bola de Futebol,7,184.44,1291.08,Loja Física
423,Ana Júlia da Mata,3,AP,Amapá,Norte,374,2023-02-22,SKU-56131,Roupas,Shorts de Verão,10,112.14,1121.4,Loja Física
424,Bárbara Aragão,5,BA,Bahia,Nordeste,96,2023-06-29,SKU-53822,Brinquedos,Quebra-cabeça,10,122.47,1224.7,Loja Física
425,Sra. Lívia da Cruz,1,AC,Acre,Norte,19,2023-01-02,SKU-69331,Casa,Organizador de Gavetas,4,136.47,545.88,Loja Física
426,Lívia Barros,20,RN,Rio Grande do Norte,Nordeste,203,2023-10-11,SKU-10889,Eletrônicos,Câmera Digital,5,5602.01,28010.050000000003,Loja Física
426,Lívia Barros,20,RN,Rio Grande do Norte,Nordeste,392,2023-08-01,SKU-31191,Esporte,Esteira Elétrica,10,1862.8,18628.0,Loja Física
426,Lívia Barros,20,RN,Rio Grande do Norte,Nordeste,475,2023-08-19,SKU-56364,Casa,Conjunto de Talheres,6,68.89,413.34000000000003,Loja Física
426,Lívia Barros,20,RN,Rio Grande do Norte,Nordeste,610,2023-09-26,SKU-25095,Brinquedos,Jogo de Tabuleiro,7,190.34,1332.38,Loja Física
427,Diego Rodrigues,19,RJ,Rio de Janeiro,Sudeste,886,2023-05-16,SKU-19189,Brinquedos,Blocos de Montar,10,167.64,1676.3999999999999,Loja Física
428,Caio Azevedo,18,PI,Piauí,Nordeste,463,2023-11-09,SKU-56364,Casa,Conjunto de Talheres,9,68.89,620.01,Loja Física
428,Caio Azevedo,18,PI,Piauí,Nordeste,882,2023-08-03,SKU-19189,Brinquedos,Blocos de Montar,1,167.64,167.64,Loja Física
428,Caio Azevedo,18,PI,Piauí,Nordeste,890,2023-05-27,SKU-46571,Roupas,Camisa Social,6,166.94,1001.64,Loja Física
429,Alícia Souza,15,PB,Paraíba,Nordeste,445,2023-09-17,SKU-26460,Casa,Almofada Decorativa,8,73.62,588.96,Loja Física
429,Alícia Souza,15,PB,Paraíba,Nordeste,880,2023-06-03,SKU-72688,Eletrônicos,Smartphone,3,2718.36,8155.08,Loja Física
430,Rodrigo Barbosa,6,CE,Ceará,Nordeste,357,2023-03-25,SKU-25095,Brinquedos,Jogo de Tabuleiro,7,190.34,1332.38,Loja Física
433,Vitor Gabriel da Luz,12,MS,Mato Grosso do Sul,Centro-Oeste,458,2023-06-05,SKU-56364,Casa,Conjunto de Talheres,9,68.89,620.01,Loja Física
433,Vitor Gabriel da Luz,12,MS,Mato Grosso do Sul,Centro-Oeste,460,2023-08-18,SKU-35933,Esporte,Halteres de Academia,9,249.82,2248.38,Loja Física
433,Vitor Gabriel da Luz,12,MS,Mato Grosso do Sul,Centro-Oeste,629,2023-12-01,SKU-20895,Casa,Espelho de Parede,2,226.92,453.84,Loja Física
433,Vitor Gabriel da Luz,12,MS,Mato Grosso do Sul,Centro-Oeste,645,2023-11-12,SKU-74214,Casa,Conjunto de Panelas,10,634.4,6344.0,Loja Física
433,Vitor Gabriel da Luz,12,MS,Mato Grosso do Sul,Centro-Oeste,699,2023-07-11,SKU-91071,Roupas,Sapatilhas Femininas,3,150.05,450.15000000000003,Loja Física
434,Sabrina Ramos,4,AM,Amazonas,Norte,293,2023-10-04,SKU-35933,Esporte,Halteres de Academia,9,249.82,2248.38,Loja Física
434,Sabrina Ramos,4,AM,Amazonas,Norte,353,2023-06-19,SKU-35933,Esporte,Halteres de Academia,6,249.82,1498.92,Loja Física
435,Kevin Ferreira,9,GO,Goiás,Centro-Oeste,748,2023-07-18,SKU-26460,Casa,Almofada Decorativa,6,73.62,441.72,Loja Física
435,Kevin Ferreira,9,GO,Goiás,Centro-Oeste,795,2023-07-12,SKU-26460,Casa,Almofada Decorativa,5,73.62,368.1,Loja Física
435,Kevin Ferreira,9,GO,Goiás,Centro-Oeste,848,2023-07-24,SKU-68873,Casa,Cafeteira Elétrica,2,750.7,1501.4,Loja Física
435,Kevin Ferreira,9,GO,Goiás,Centro-Oeste,936,2023-12-04,SKU-67575,Esporte,Raquete de Tênis,7,379.94,2659.58,Loja Física
438,Olivia da Mata,11,MT,Mato Grosso,Centro-Oeste,346,2023-01-23,SKU-22668,Brinquedos,Carrinho de Controle Remoto,6,273.79,1642.7400000000002,Online
438,Olivia da Mata,11,MT,Mato Grosso,Centro-Oeste,529,2023-07-27,SKU-19189,Brinquedos,Blocos de Montar,1,167.64,167.64,Online
440,Lorenzo da Rocha,27,TO,Tocantins,Norte,596,2023-12-10,SKU-50582,Eletrônicos,Laptop,5,4526.6,22633.0,Online
440,Lorenzo da Rocha,27,TO,Tocantins,Norte,953,2023-08-10,SKU-35933,Esporte,Halteres de Academia,4,249.82,999.28,Online
441,Luigi da Rosa,26,SE,Sergipe,Nordeste,324,2023-04-22,SKU-73390,Casa,Luminária de Mesa,6,35.83,214.98,Online
441,Luigi da Rosa,26,SE,Sergipe,Nordeste,525,2023-08-31,SKU-11521,Brinquedos,Boneca,1,142.37,142.37,Online
441,Luigi da Rosa,26,SE,Sergipe,Nordeste,988,2023-09-05,SKU-28878,Roupas,Calça Jeans,6,123.17,739.02,Online
442,Alícia Fogaça,20,RN,Rio Grande do Norte,Nordeste,723,2023-10-16,SKU-59736,Roupas,Blusa de Moletom,7,154.46,1081.22,Online
443,Lucca Silva,27,TO,Tocantins,Norte,6,2023-05-27,SKU-10889,Eletrônicos,Câmera Digital,3,5602.01,16806.03,Online
443,Lucca Silva,27,TO,Tocantins,Norte,367,2023-08-23,SKU-10344,Brinquedos,Brinquedo Educativo,3,79.47,238.41,Online
443,Lucca Silva,27,TO,Tocantins,Norte,839,2023-02-15,SKU-28878,Roupas,Calça Jeans,1,123.17,123.17,Online
444,Augusto Gonçalves,23,RR,Roraima,Norte,413,2023-04-28,SKU-86759,Eletrônicos,Smartwatch,9,185.34,1668.06,Online
444,Augusto Gonçalves,23,RR,Roraima,Norte,560,2023-08-07,SKU-67575,Esporte,Raquete de Tênis,6,379.94,2279.64,Online
445,João Guilherme da Cruz,15,PB,Paraíba,Nordeste,183,2023-11-06,SKU-19290,Esporte,Bola de Futebol,6,184.44,1106.6399999999999,Online
445,João Guilherme da Cruz,15,PB,Paraíba,Nordeste,222,2023-08-03,SKU-94109,Brinquedos,Kit de Cozinha Infantil,2,136.43,272.86,Online
446,Sr. Heitor da Cunha,27,TO,Tocantins,Norte,459,2023-04-02,SKU-31191,Esporte,Esteira Elétrica,2,1862.8,3725.6,Loja Física
446,Sr. Heitor da Cunha,27,TO,Tocantins,Norte,483,2023-01-06,SKU-53822,Brinquedos,Quebra-cabeça,8,122.47,979.76,Loja Física
446,Sr. Heitor da Cunha,27,TO,Tocantins,Norte,997,2023-06-23,SKU-28878,Roupas,Calça Jeans,2,123.17,246.34,Loja Física
446,Sr. Heitor da Cunha,27,TO,Tocantins,Norte,999,2023-06-24,SKU-59806,Casa,Jogo de Lençol,3,498.24,1494.72,Loja Física
447,Eloah Ramos,22,RO,Rondônia,Norte,132,2023-10-06,SKU-67575,Esporte,Raquete de Tênis,5,379.94,1899.7,Loja Física
447,Eloah Ramos,22,RO,Rondônia,Norte,682,2023-10-03,SKU-31191,Esporte,Esteira Elétrica,6,1862.8,11176.8,Loja Física
447,Eloah Ramos,22,RO,Rondônia,Norte,823,2023-04-28,SKU-19189,Brinquedos,Blocos de Montar,2,167.64,335.28,Loja Física
448,Luiz Fernando Lima,3,AP,Amapá,Norte,192,2023-07-19,SKU-30274,Brinquedos,Kit de Desenho,8,148.7,1189.6,Loja Física
448,Luiz Fernando Lima,3,AP,Amapá,Norte,915,2023-08-01,SKU-72849,Casa,Cortina Blackout,4,234.54,938.16,Loja Física
449,Arthur Freitas,12,MS,Mato Grosso do Sul,Centro-Oeste,90,2023-03-24,SKU-21352,Roupas,Saia Midi,8,123.24,985.92,Loja Física
449,Arthur Freitas,12,MS,Mato Grosso do Sul,Centro-Oeste,516,2023-03-26,SKU-72688,Eletrônicos,Smartphone,7,2718.36,19028.52,Loja Física
450,Bruno da Rocha,14,PA,Pará,Norte,28,2023-11-02,SKU-26147,Esporte,Skate,10,157.01,1570.1,Online
450,Bruno da Rocha,14,PA,Pará,Norte,160,2023-08-25,SKU-26460,Casa,Almofada Decorativa,3,73.62,220.86,Online
450,Bruno da Rocha,14,PA,Pará,Norte,619,2023-11-01,SKU-91071,Roupas,Sapatilhas Femininas,3,150.05,450.15000000000003,Online
450,Bruno da Rocha,14,PA,Pará,Norte,642,2023-06-11,SKU-68873,Casa,Cafeteira Elétrica,8,750.7,6005.6,Online
